"WINTER","Date","Site","snow_depth","swe","frost_depth","frost_pct"
1995,1995-04-05,"STA17",381,102,20,95
1995,1995-04-10,"STA17",338,107,20,85
1995,1995-04-18,"STA17",348,114,20,80
1995,1995-04-25,"STA17",264,89,20,50
1995,1995-05-02,"STA17",114,38,13,60
1995,1995-05-09,"STA17",0,0,0,0
1996,1995-12-04,"STA17",312,48,0,0
1996,1995-12-11,"STA17",475,43,0,0
1996,1995-12-19,"STA17",597,71,0,0
1996,1995-12-27,"STA17",698,97,0,0
1996,1996-01-02,"STA17",640,135,0,0
1996,1996-01-09,"STA17",714,91,0,0
1996,1996-01-16,"STA17",848,137,0,0
1996,1996-01-22,"STA17",498,142,0,0
1996,1996-01-30,"STA17",681,175,0,0
1996,1996-02-05,"STA17",671,127,0,0
1996,1996-02-12,"STA17",686,112,0,0
1996,1996-02-20,"STA17",787,140,0,0
1996,1996-02-26,"STA17",721,145,0,0
1996,1996-03-04,"STA17",820,203,0,0
1996,1996-03-11,"STA17",1153,25,0,0
1996,1996-03-18,"STA17",973,30,0,0
1996,1996-03-25,"STA17",1031,33,0,0
1996,1996-04-02,"STA17",993,33,0,0
1996,1996-04-09,"STA17",1168,28,0,0
1996,1996-04-15,"STA17",1242,36,0,0
1996,1996-04-22,"STA17",1107,36,0,0
1996,1996-04-29,"STA17",795,25,0,0
1996,1996-05-06,"STA17",523,157,0,0
1996,1996-05-13,"STA17",343,137,0,0
1996,1996-05-20,"STA17",272,114,0,0
1996,1996-05-27,"STA17",0,0,0,0
1997,1996-12-10,"STA17",0,0,0,0
1997,1996-12-16,"STA17",406,66,0,0
1997,1996-12-23,"STA17",381,89,0,0
1997,1996-12-30,"STA17",363,64,0,0
1997,1997-01-06,"STA17",386,119,0,0
1997,1997-01-13,"STA17",579,124,0,0
1997,1997-01-21,"STA17",737,124,0,0
1997,1997-01-27,"STA17",759,102,0,0
1997,1997-02-03,"STA17",1024,178,-99,-99
1997,1997-02-04,"STA17",-99,-99,0,0
1997,1997-02-10,"STA17",986,259,0,0
1997,1997-02-18,"STA17",1146,274,0,0
1997,1997-02-24,"STA17",927,198,0,0
1997,1997-03-03,"STA17",914,203,-99,-99
1997,1997-03-11,"STA17",1283,216,0,0
1997,1997-03-17,"STA17",1544,221,0,0
1997,1997-03-24,"STA17",1473,190,0,0
1997,1997-04-01,"STA17",1529,348,0,0
1997,1997-04-07,"STA17",1255,264,0,0
1997,1997-04-14,"STA17",1250,343,-99,-99
1997,1997-04-21,"STA17",1102,328,-99,-99
1997,1997-04-29,"STA17",1080,254,-99,-99
1997,1997-05-07,"STA17",795,190,-99,-99
1997,1997-05-12,"STA17",617,206,-99,-99
1997,1997-05-20,"STA17",422,160,-99,-99
1997,1997-05-27,"STA17",0,102,-99,-99
1998,1997-11-24,"STA17",300,43,0,0
1998,1997-12-01,"STA17",475,81,0,0
1998,1997-12-08,"STA17",505,64,0,0
1998,1997-12-15,"STA17",475,66,0,0
1998,1997-12-22,"STA17",447,76,-99,-99
1998,1997-12-29,"STA17",592,74,0,0
1998,1998-01-05,"STA17",678,213,0,0
1998,1998-01-12,"STA17",513,203,-99,-99
1998,1998-01-20,"STA17",851,229,0,0
1998,1998-01-26,"STA17",866,244,0,0
1998,1998-02-02,"STA17",925,279,0,0
1998,1998-02-09,"STA17",879,287,-99,-99
1998,1998-02-17,"STA17",747,229,0,0
1998,1998-02-23,"STA17",904,272,0,0
1998,1998-03-02,"STA17",848,272,0,0
1998,1998-03-10,"STA17",815,239,-99,-99
1998,1998-03-16,"STA17",1217,312,-99,-99
1998,1998-03-25,"STA17",1618,333,-99,-99
1998,1998-03-30,"STA17",952,234,-99,-99
1998,1998-04-06,"STA17",836,234,-99,-99
1998,1998-04-13,"STA17",668,208,-99,-99
1998,1998-04-20,"STA17",505,201,-99,-99
1998,1998-04-27,"STA17",325,135,-99,-99
1998,1998-05-04,"STA17",0,0,-99,-99
1999,1998-11-30,"STA17",226,-99,0,0
1999,1998-12-07,"STA17",91,-99,0,0
1999,1998-12-14,"STA17",168,-99,0,0
1999,1998-12-21,"STA17",234,41,0,0
1999,1998-12-28,"STA17",196,28,0,0
1999,1999-01-04,"STA17",323,51,0,0
1999,1999-01-11,"STA17",490,53,0,0
1999,1999-01-19,"STA17",612,137,0,0
1999,1999-01-25,"STA17",528,150,0,0
1999,1999-02-02,"STA17",696,201,0,0
1999,1999-02-08,"STA17",800,190,0,0
1999,1999-02-16,"STA17",752,188,0,0
1999,1999-02-22,"STA17",787,221,0,0
1999,1999-03-02,"STA17",765,183,0,0
1999,1999-03-08,"STA17",935,211,0,0
1999,1999-03-16,"STA17",1036,246,0,0
1999,1999-03-23,"STA17",1097,234,0,0
1999,1999-03-29,"STA17",881,208,0,0
1999,1999-04-05,"STA17",663,188,0,0
1999,1999-04-12,"STA17",541,137,-99,-99
1999,1999-04-19,"STA17",521,147,-99,-99
1999,1999-04-26,"STA17",429,152,-99,-99
1999,1999-05-03,"STA17",201,58,-99,-99
1999,1999-05-10,"STA17",-99,0,-99,-99
2000,2000-01-03,"STA17",130,25,-99,-99
2000,2000-01-10,"STA17",137,38,64,100
2000,2000-01-18,"STA17",333,89,51,100
2000,2000-01-24,"STA17",318,66,76,95
2000,2000-02-01,"STA17",572,102,140,95
2000,2000-02-07,"STA17",572,122,102,100
2000,2000-02-22,"STA17",897,203,38,90
2000,2000-02-29,"STA17",625,122,38,80
2000,2000-03-06,"STA17",648,190,38,70
2000,2000-03-13,"STA17",739,211,38,65
2000,2000-03-20,"STA17",782,231,25,70
2000,2000-03-27,"STA17",592,216,13,70
2000,2000-04-04,"STA17",472,190,13,55
2000,2000-04-10,"STA17",427,163,13,50
2000,2000-04-17,"STA17",335,127,13,55
2000,2000-04-25,"STA17",353,122,13,75
2000,2000-05-03,"STA17",290,99,13,50
2000,2000-05-08,"STA17",-99,0,0,0
2001,2000-12-11,"STA17",155,41,25,20
2001,2000-12-18,"STA17",213,38,-99,-99
2001,2000-12-26,"STA17",224,61,-99,-99
2001,2001-01-02,"STA17",351,66,0,0
2001,2001-01-03,"STA17",-99,-99,0,0
2001,2001-01-08,"STA17",366,76,0,0
2001,2001-01-17,"STA17",452,109,0,0
2001,2001-01-19,"STA17",-99,-99,0,0
2001,2001-01-22,"STA17",462,94,0,0
2001,2001-01-29,"STA17",437,94,-99,-99
2001,2001-02-07,"STA17",1021,173,0,0
2001,2001-02-12,"STA17",889,196,-99,-99
2001,2001-02-13,"STA17",-99,-99,0,0
2001,2001-02-20,"STA17",897,216,0,0
2001,2001-02-27,"STA17",970,206,0,0
2001,2001-03-07,"STA17",1118,272,0,0
2001,2001-03-12,"STA17",1168,173,0,0
2001,2001-03-19,"STA17",1206,295,0,0
2001,2001-03-25,"STA17",1316,315,0,0
2001,2001-04-02,"STA17",1387,310,0,0
2001,2001-04-09,"STA17",1260,368,0,0
2001,2001-04-16,"STA17",1046,305,0,0
2001,2001-04-23,"STA17",871,330,-99,-99
2001,2001-04-30,"STA17",605,259,-99,-99
2001,2001-05-07,"STA17",218,91,-99,-99
2001,2001-05-14,"STA17",0,0,-99,-99
2002,2001-12-31,"STA17",221,25,0,0
2002,2002-01-08,"STA17",419,51,0,0
2002,2002-01-14,"STA17",521,69,0,0
2002,2002-01-22,"STA17",582,117,0,0
2002,2002-01-28,"STA17",533,102,0,0
2002,2002-02-03,"STA17",663,160,0,0
2002,2002-02-11,"STA17",683,150,0,0
2002,2002-02-19,"STA17",653,175,0,0
2002,2002-02-25,"STA17",602,155,0,0
2002,2002-03-04,"STA17",643,178,0,0
2002,2002-03-11,"STA17",582,-99,-99,-99
2002,2002-03-14,"STA17",-99,170,0,0
2002,2002-03-18,"STA17",574,180,0,0
2002,2002-03-25,"STA17",813,224,0,0
2002,2002-04-02,"STA17",810,246,0,0
2002,2002-04-08,"STA17",759,262,0,0
2002,2002-04-16,"STA17",450,173,0,0
2002,2002-04-22,"STA17",0,0,0,0
2003,2003-01-06,"STA17",655,86,0,0
2003,2003-01-13,"STA17",711,104,0,0
2003,2003-01-21,"STA17",678,112,0,0
2003,2003-01-27,"STA17",714,137,0,0
2003,2003-02-03,"STA17",729,173,0,0
2003,2003-02-10,"STA17",780,157,0,0
2003,2003-02-19,"STA17",904,180,0,0
2003,2003-02-24,"STA17",828,173,0,0
2003,2003-03-04,"STA17",973,163,0,0
2003,2003-03-10,"STA17",998,234,0,0
2003,2003-03-17,"STA17",922,168,0,0
2003,2003-03-24,"STA17",678,185,0,0
2003,2003-03-31,"STA17",650,155,0,0
2003,2003-04-08,"STA17",800,231,0,0
2003,2003-04-14,"STA17",582,168,0,0
2003,2003-04-21,"STA17",450,160,0,0
2003,2003-04-28,"STA17",363,122,0,0
2004,2004-01-06,"STA17",333,69,-99,-99
2004,2004-01-12,"STA17",404,104,0,0
2004,2004-01-20,"STA17",432,99,0,0
2004,2004-01-26,"STA17",460,91,0,0
2004,2004-02-02,"STA17",432,99,0,0
2004,2004-02-09,"STA17",599,114,0,0
2004,2004-02-17,"STA17",599,114,0,0
2004,2004-02-23,"STA17",599,122,0,0
2004,2004-03-01,"STA17",564,119,0,0
2004,2004-03-10,"STA17",602,127,0,0
2004,2004-03-15,"STA17",602,127,0,0
2004,2004-03-22,"STA17",759,150,0,0
2004,2004-03-29,"STA17",556,147,0,0
2004,2004-04-06,"STA17",541,145,-99,-99
2004,2004-04-12,"STA17",490,163,-99,-99
2004,2004-04-19,"STA17",305,137,-99,-99
2004,2004-04-27,"STA17",94,23,-99,-99
2004,2004-05-04,"STA17",0,0,-99,-99
2005,2005-01-10,"STA17",236,74,0,0
2005,2005-01-17,"STA17",269,94,0,0
2005,2005-01-24,"STA17",368,84,0,0
2005,2005-01-31,"STA17",351,89,0,0
2005,2005-02-06,"STA17",318,81,0,0
2005,2005-02-22,"STA17",795,145,0,0
2005,2005-02-28,"STA17",739,193,0,0
2005,2005-03-07,"STA17",859,198,0,0
2005,2005-03-15,"STA17",958,251,0,0
2005,2005-03-21,"STA17",922,234,0,0
2005,2005-03-30,"STA17",823,236,0,0
2005,2005-04-05,"STA17",696,239,0,0
2005,2005-04-11,"STA17",587,183,0,0
2005,2005-04-18,"STA17",345,147,-99,-99
2005,2005-04-26,"STA17",216,71,-99,-99
2005,2005-05-02,"STA17",97,43,-99,-99
2005,2005-05-09,"STA17",8,0,-99,-99
2005,2005-05-16,"STA17",0,0,-99,-99
2006,2005-12-14,"STA17",155,25,0,0
2006,2005-12-19,"STA17",287,51,0,0
2006,2005-12-27,"STA17",279,81,0,0
2006,2006-01-03,"STA17",284,81,0,0
2006,2006-01-10,"STA17",320,71,0,0
2006,2006-01-17,"STA17",216,64,0,0
2006,2006-01-24,"STA17",236,71,0,0
2006,2006-02-01,"STA17",358,89,0,0
2006,2006-02-06,"STA17",287,79,0,0
2006,2006-02-13,"STA17",305,97,0,0
2006,2006-02-21,"STA17",274,76,0,0
2006,2006-02-27,"STA17",528,112,0,0
2006,2006-03-07,"STA17",434,122,0,0
2006,2006-03-13,"STA17",437,102,0,0
2006,2006-03-20,"STA17",396,140,0,0
2006,2006-03-27,"STA17",373,137,0,0
2006,2006-04-02,"STA17",-99,-99,0,0
2006,2006-04-03,"STA17",201,86,-99,-99
2006,2006-04-09,"STA17",-99,-99,0,0
2006,2006-04-10,"STA17",302,130,-99,-99
2006,2006-04-17,"STA17",23,10,0,0
2006,2006-04-24,"STA17",0,0,0,0
2007,2007-01-03,"STA17",150,51,38,50
2007,2007-01-09,"STA17",107,51,38,45
2007,2007-01-16,"STA17",145,51,51,90
2007,2007-01-22,"STA17",193,74,84,95
2007,2007-01-29,"STA17",188,66,127,100
2007,2007-02-05,"STA17",323,79,102,100
2007,2007-02-12,"STA17",333,114,102,100
2007,2007-02-20,"STA17",650,178,127,95
2007,2007-02-26,"STA17",589,160,152,100
2007,2007-03-05,"STA17",704,178,152,100
2007,2007-03-12,"STA17",658,188,152,100
2007,2007-03-19,"STA17",719,170,152,100
2007,2007-03-26,"STA17",630,190,127,100
2007,2007-04-01,"STA17",561,193,102,100
2007,2007-04-09,"STA17",958,284,25,100
2007,2007-04-18,"STA17",1133,345,25,100
2007,2007-04-23,"STA17",813,282,25,100
2007,2007-05-01,"STA17",544,211,25,100
2007,2007-05-07,"STA17",417,173,25,100
2007,2007-05-14,"STA17",23,8,25,80
2007,2007-05-22,"STA17",0,0,0,0
2008,2007-12-05,"STA17",279,41,38,50
2008,2007-12-10,"STA17",284,43,64,85
2008,2007-12-17,"STA17",610,86,38,70
2008,2007-12-26,"STA17",566,109,0,0
2008,2008-01-02,"STA17",909,155,0,0
2008,2008-01-07,"STA17",762,180,0,0
2008,2008-01-15,"STA17",533,155,0,0
2008,2008-01-22,"STA17",607,124,0,0
2008,2008-01-28,"STA17",691,140,0,0
2008,2008-02-04,"STA17",754,208,0,0
2008,2008-02-11,"STA17",1194,254,0,0
2008,2008-02-19,"STA17",1156,168,0,0
2008,2008-02-25,"STA17",1115,305,0,0
2008,2008-03-03,"STA17",1430,269,0,0
2008,2008-03-10,"STA17",1290,226,0,0
2008,2008-03-17,"STA17",1334,287,0,0
2008,2008-03-24,"STA17",1369,345,0,0
2008,2008-03-31,"STA17",1425,371,0,0
2008,2008-04-07,"STA17",1410,345,0,0
2008,2008-04-14,"STA17",1318,257,0,0
2008,2008-04-21,"STA17",952,274,0,0
2008,2008-04-28,"STA17",683,267,0,0
2008,2008-05-05,"STA17",531,218,0,0
2008,2008-05-12,"STA17",208,91,0,0
2008,2008-05-20,"STA17",0,0,0,0
2009,2008-12-02,"STA17",234,36,51,10
2009,2008-12-08,"STA17",234,51,51,85
2009,2008-12-15,"STA17",221,56,38,85
2009,2008-12-23,"STA17",645,81,13,90
2009,2008-12-29,"STA17",404,51,33,50
2009,2009-01-05,"STA17",480,97,46,80
2009,2009-01-12,"STA17",602,99,51,40
2009,2009-01-20,"STA17",711,135,38,35
2009,2009-01-26,"STA17",742,130,25,55
2009,2009-02-02,"STA17",876,152,51,50
2009,2009-02-09,"STA17",856,160,51,20
2009,2009-02-17,"STA17",759,150,25,10
2009,2009-02-24,"STA17",1204,206,25,10
2009,2009-03-03,"STA17",998,178,13,10
2009,2009-03-10,"STA17",1049,211,0,0
2009,2009-03-16,"STA17",1036,307,0,0
2009,2009-03-23,"STA17",1006,284,0,0
2009,2009-03-30,"STA17",937,211,-99,-99
2009,2009-03-31,"STA17",-99,-99,0,0
2009,2009-04-06,"STA17",752,201,-99,-99
2009,2009-04-13,"STA17",770,221,-99,-99
2009,2009-04-20,"STA17",630,196,-99,-99
2009,2009-04-27,"STA17",333,117,-99,-99
2009,2009-05-04,"STA17",43,23,-99,-99
2009,2009-05-11,"STA17",0,0,-99,-99
2010,2009-12-07,"STA17",28,0,0,0
2010,2009-12-16,"STA17",284,53,0,0
2010,2009-12-21,"STA17",272,30,0,0
2010,2009-12-28,"STA17",262,53,0,0
2010,2010-01-06,"STA17",406,53,0,0
2010,2010-01-11,"STA17",404,56,0,0
2010,2010-01-19,"STA17",490,48,-99,-99
2010,2010-01-20,"STA17",-99,-99,0,0
2010,2010-01-26,"STA17",330,51,0,0
2010,2010-02-01,"STA17",389,102,0,0
2010,2010-02-08,"STA17",371,66,0,0
2010,2010-02-15,"STA17",394,69,0,0
2010,2010-02-22,"STA17",411,84,51,20
2010,2010-03-02,"STA17",653,145,0,0
2010,2010-03-08,"STA17",617,145,0,0
2010,2010-03-16,"STA17",554,119,0,0
2010,2010-03-22,"STA17",422,122,0,0
2010,2010-03-31,"STA17",333,104,-99,-99
2010,2010-04-01,"STA17",-99,-99,0,0
2010,2010-04-05,"STA17",0,0,-99,-99
2011,2010-12-29,"STA17",193,23,165,100
2011,2011-01-04,"STA17",51,0,165,100
2011,2011-01-10,"STA17",51,0,165,100
2011,2011-01-20,"STA17",338,33,165,100
2011,2011-01-25,"STA17",356,46,165,100
2011,2011-01-31,"STA17",366,61,165,100
2011,2011-02-07,"STA17",630,117,165,100
2011,2011-02-14,"STA17",630,104,152,100
2011,2011-02-22,"STA17",559,114,152,100
2011,2011-03-01,"STA17",907,244,152,100
2011,2011-03-08,"STA17",777,112,114,100
2011,2011-03-14,"STA17",820,229,102,100
2011,2011-03-21,"STA17",749,279,102,100
2011,2011-03-28,"STA17",841,251,102,100
2011,2011-04-06,"STA17",963,269,102,100
2011,2011-04-12,"STA17",780,249,127,100
2011,2011-04-18,"STA17",711,249,127,100
2011,2011-04-25,"STA17",704,241,102,100
2011,2011-05-02,"STA17",302,89,76,30
2011,2011-05-10,"STA17",0,0,0,0
2012,2011-12-27,"STA17",43,0,0,0
2012,2012-01-03,"STA17",20,0,0,0
2012,2012-01-09,"STA17",33,0,76,100
2012,2012-01-18,"STA17",224,66,127,100
2012,2012-01-23,"STA17",257,66,76,100
2012,2012-01-30,"STA17",348,66,76,90
2012,2012-02-06,"STA17",328,104,76,80
2012,2012-02-13,"STA17",330,102,127,90
2012,2012-02-21,"STA17",307,86,114,90
2012,2012-02-27,"STA17",434,124,127,100
2012,2012-03-06,"STA17",564,86,140,90
2012,2012-03-12,"STA17",508,127,102,100
2012,2012-03-19,"STA17",282,84,76,80
2012,2012-03-26,"STA17",0,0,0,0
2013,2013-01-02,"STA17",348,64,51,100
2013,2013-01-07,"STA17",356,61,25,100
2013,2013-01-15,"STA17",221,58,0,0
2013,2013-01-22,"STA17",295,56,0,0
2013,2013-01-28,"STA17",300,74,0,0
2013,2013-02-04,"STA17",234,69,-99,-99
2013,2013-02-05,"STA17",-99,-99,25,100
2013,2013-02-12,"STA17",378,97,25,90
2013,2013-02-19,"STA17",340,112,51,100
2013,2013-02-25,"STA17",493,130,25,95
2013,2013-03-04,"STA17",521,130,76,100
2013,2013-03-11,"STA17",544,155,51,100
2013,2013-03-18,"STA17",518,152,76,90
2013,2013-03-25,"STA17",648,170,76,80
2013,2013-04-01,"STA17",640,193,25,80
2013,2013-04-08,"STA17",541,178,25,90
2013,2013-04-15,"STA17",518,203,38,100
2013,2013-04-22,"STA17",429,132,13,50
2013,2013-04-29,"STA17",155,48,25,50
2013,2013-05-06,"STA17",0,0,0,0
2014,2013-12-16,"STA17",249,25,81,100
2014,2013-12-24,"STA17",51,25,56,80
2014,2013-12-31,"STA17",241,33,76,100
2014,2014-01-07,"STA17",264,89,76,100
2014,2014-01-13,"STA17",178,41,71,100
2014,2014-01-21,"STA17",236,69,76,100
2014,2014-01-27,"STA17",-99,84,81,100
2014,2014-01-28,"STA17",295,-99,-99,-99
2014,2014-02-03,"STA17",310,89,81,100
2014,2014-02-10,"STA17",457,94,89,100
2014,2014-02-18,"STA17",577,102,89,100
2014,2014-02-24,"STA17",640,145,81,100
2014,2014-03-03,"STA17",587,122,89,100
2014,2014-03-10,"STA17",610,122,81,100
2014,2014-03-17,"STA17",775,122,76,100
2014,2014-03-24,"STA17",950,140,71,100
2014,2014-04-02,"STA17",851,163,76,100
2014,2014-04-07,"STA17",864,262,76,100
2014,2014-04-14,"STA17",640,198,64,100
2014,2014-04-21,"STA17",500,201,71,100
2014,2014-04-28,"STA17",409,142,64,100
2014,2014-05-06,"STA17",244,86,46,100
2014,2014-05-12,"STA17",0,0,0,0
2015,2014-12-02,"STA17",102,25,0,0
2015,2014-12-10,"STA17",315,64,0,0
2015,2014-12-15,"STA17",302,69,0,0
2015,2014-12-22,"STA17",279,56,0,0
2015,2014-12-29,"STA17",305,99,0,0
2015,2015-01-05,"STA17",394,74,0,0
2015,2015-01-12,"STA17",434,109,0,0
2015,2015-01-20,"STA17",457,99,0,0
2015,2015-01-26,"STA17",434,127,0,0
2015,2015-02-03,"STA17",607,119,0,0
2015,2015-02-10,"STA17",640,76,0,0
2015,2015-02-19,"STA17",770,124,0,0
2015,2015-02-26,"STA17",752,124,0,0
2015,2015-03-02,"STA17",815,112,0,0
2015,2015-03-09,"STA17",787,99,0,0
2015,2015-03-16,"STA17",780,104,0,0
2015,2015-03-23,"STA17",818,135,0,0
2015,2015-03-31,"STA17",813,132,0,0
2015,2015-04-02,"STA17",762,152,0,0
2015,2015-04-06,"STA17",754,185,0,0
2015,2015-04-13,"STA17",790,206,0,0
2015,2015-04-20,"STA17",691,198,0,0
2015,2015-04-27,"STA17",0,0,0,0
2016,2016-01-04,"STA17",132,25,0,0
2016,2016-01-11,"STA17",114,25,0,0
2016,2016-01-19,"STA17",241,46,0,0
2016,2016-01-26,"STA17",229,43,0,0
2016,2016-02-01,"STA17",203,43,0,0
2016,2016-02-08,"STA17",155,25,0,0
2016,2016-02-17,"STA17",236,46,0,0
2016,2016-02-22,"STA17",231,51,0,0
2016,2016-02-29,"STA17",168,33,0,0
2016,2016-03-08,"STA17",224,43,0,0
2016,2016-03-14,"STA17",43,15,0,0
2016,2016-03-22,"STA17",13,8,-99,-99
2016,2016-03-29,"STA17",0,0,-99,-99
2017,2016-12-13,"STA17",320,30,0,0
2017,2016-12-20,"STA17",320,30,0,0
2017,2017-01-04,"STA17",368,94,0,0
2017,2017-01-11,"STA17",391,91,0,0
2017,2017-01-17,"STA17",480,76,0,0
2017,2017-01-23,"STA17",478,107,0,0
2017,2017-02-06,"STA17",549,127,0,0
2017,2017-02-14,"STA17",968,152,0,0
2017,2017-02-21,"STA17",820,173,0,0
2017,2017-02-27,"STA17",574,127,0,0
2017,2017-03-06,"STA17",521,117,0,0
2017,2017-03-13,"STA17",513,114,0,0
2017,2017-03-20,"STA17",630,203,0,0
2017,2017-03-28,"STA17",673,216,0,0
2017,2017-04-03,"STA17",922,244,0,0
2017,2017-04-10,"STA17",815,221,0,0
2017,2017-04-17,"STA17",615,178,0,0
2017,2017-04-24,"STA17",427,165,0,0
2017,2017-05-01,"STA17",343,10,0,0
2017,2017-05-08,"STA17",0,0,0,0
2018,2017-12-11,"STA17",152,25,0,0
2018,2017-12-18,"STA17",257,51,0,0
2018,2017-12-26,"STA17",582,102,0,0
2018,2018-01-02,"STA17",582,102,0,0
2018,2018-01-08,"STA17",549,102,0,0
2018,2018-01-16,"STA17",373,102,0,0
2018,2018-01-24,"STA17",373,117,0,0
2018,2018-01-29,"STA17",305,114,0,0
2018,2018-02-05,"STA17",584,137,0,0
2018,2018-02-13,"STA17",635,157,0,0
2018,2018-02-20,"STA17",645,173,0,0
2018,2018-02-26,"STA17",455,160,0,0
2018,2018-03-05,"STA17",462,180,0,0
2018,2018-03-14,"STA17",632,193,0,0
2018,2018-03-19,"STA17",632,193,0,0
2018,2018-03-27,"STA17",617,185,0,0
2018,2018-04-02,"STA17",599,185,0,0
2018,2018-04-09,"STA17",721,224,0,0
2018,2018-04-16,"STA17",688,196,0,0
2018,2018-04-23,"STA17",721,224,0,0
2018,2018-04-30,"STA17",437,160,0,0
2018,2018-05-07,"STA17",0,0,0,0
2019,2018-11-19,"STA17",246,61,0,0
2019,2018-11-26,"STA17",274,81,0,0
2019,2018-12-04,"STA17",340,97,0,0
2019,2018-12-10,"STA17",366,86,0,0
2019,2018-12-17,"STA17",396,97,0,0
2019,2019-01-16,"STA17",574,112,0,0
2019,2019-01-23,"STA17",754,160,0,0
2019,2019-01-28,"STA17",739,183,0,0
2019,2019-02-04,"STA17",826,198,0,0
2019,2019-02-11,"STA17",693,137,0,0
2019,2019-02-18,"STA17",922,173,0,0
2019,2019-02-25,"STA17",973,236,0,0
2019,2019-03-11,"STA17",1026,244,0,0
2019,2019-03-18,"STA17",1039,244,0,0
2019,2019-03-25,"STA17",1064,249,0,0
2019,2019-04-01,"STA17",909,190,0,0
2019,2019-04-08,"STA17",823,236,0,0
2019,2019-04-15,"STA17",767,188,0,0
2019,2019-04-22,"STA17",429,150,0,0
2019,2019-04-29,"STA17",401,147,0,0
2019,2019-05-06,"STA17",0,0,0,0
2020,2019-12-03,"STA17",155,25,0,0
2020,2019-12-09,"STA17",152,25,0,0
2020,2019-12-16,"STA17",43,0,51,40
2020,2019-12-23,"STA17",99,46,76,100
2020,2019-12-31,"STA17",246,71,64,100
2020,2020-01-06,"STA17",284,69,76,100
2020,2020-01-13,"STA17",163,51,64,60
2020,2020-01-20,"STA17",411,102,64,80
2020,2020-01-27,"STA17",363,48,51,60
2020,2020-02-03,"STA17",356,127,51,60
2020,2020-02-10,"STA17",493,124,51,20
2020,2020-02-17,"STA17",409,53,76,80
2020,2020-02-24,"STA17",523,130,64,40
2020,2020-03-02,"STA17",566,168,89,60
2020,2020-03-09,"STA17",462,135,89,80
2020,2020-03-16,"STA17",488,109,51,20
2020,2020-03-23,"STA17",389,157,51,20
2020,2020-03-30,"STA17",549,137,0,0
2020,2020-04-06,"STA17",533,119,0,0
2020,2020-04-14,"STA17",533,127,0,0
2020,2020-04-20,"STA17",427,142,0,0
2020,2020-04-28,"STA17",404,130,0,0
2020,2020-05-04,"STA17",241,81,0,0
2020,2020-05-11,"STA17",310,97,0,0
2020,2020-05-18,"STA17",18,5,0,0
2020,2020-05-26,"STA17",0,0,0,0
2021,2020-12-08,"STA17",97,25,0,0
2021,2020-12-14,"STA17",83,23,0,0
2021,2020-12-21,"STA17",302,97,0,0
2021,2020-12-28,"STA17",64,20,0,0
2021,2021-01-04,"STA17",178,51,0,0
2021,2021-01-11,"STA17",155,48,0,0
2021,2021-01-19,"STA17",302,56,0,0
2021,2021-01-26,"STA17",312,76,0,0
2021,2021-02-01,"STA17",295,76,0,0
2021,2021-02-08,"STA17",409,107,0,0
2021,2021-02-17,"STA17",450,114,0,0
2021,2021-02-22,"STA17",462,127,0,0
2021,2021-03-03,"STA17",615,173,0,0
2021,2021-03-09,"STA17",533,141,0,0
2021,2021-03-16,"STA17",521,132,0,0
2021,2021-03-31,"STA17",257,74,0,0
2021,2021-04-05,"STA17",229,64,0,0
2021,2021-04-12,"STA17",0,0,0,0
2022,2021-11-29,"STA17",51,0,0,0
2022,2021-12-13,"STA17",55,0,25,100
2022,2022-01-18,"STA17",305,51,0,0
2022,2022-01-24,"STA17",333,51,0,0
2022,2022-01-31,"STA17",353,99,0,0
2022,2022-02-07,"STA17",582,142,0,0
2022,2022-02-15,"STA17",589,145,0,0
2022,2022-02-21,"STA17",460,135,0,0
2022,2022-02-28,"STA17",579,140,0,0
2022,2022-03-08,"STA17",422,102,0,0
2022,2022-03-14,"STA17",660,142,0,0
2022,2022-03-22,"STA17",361,130,0,0
2022,2022-03-28,"STA17",417,117,0,0
2022,2022-04-04,"STA17",366,117,0,0
2022,2022-04-11,"STA17",269,66,0,0
2022,2022-04-18,"STA17",188,61,0,0
2022,2022-04-25,"STA17",136,43,0,0
2022,2022-05-02,"STA17",15,0,0,0
2022,2022-05-09,"STA17",0,0,0,0
2023,2022-12-19,"STA17",305,51,0,0
2023,2022-12-29,"STA17",188,30,76,100
2023,2023-01-02,"STA17",25,0,0,0
2023,2023-01-09,"STA17",38,0,0,0
2023,2023-01-17,"STA17",112,25,0,0
2023,2023-01-23,"STA17",356,51,0,0
2023,2023-01-30,"STA17",333,53,0,0
2023,2023-02-06,"STA17",320,71,0,0
2023,2023-02-13,"STA17",345,76,0,0
