"","obs_date","watershed","winter","Site","snow_depth","swe","frost_depth","frost_pct","yr","mo","da","wk"
"6600","2004-04-06",NA,2004,"STAHQ",0,0,-99,-99,2004,4,6,14
"6601","2004-04-12",8,2004,"STA17",490,163,-99,-99,2004,4,12,15
"6602","2004-04-12",8,2004,"STA19",137,48,-99,-99,2004,4,12,15
"6603","2004-04-12",1,2004,"STA2",0,0,-99,-99,2004,4,12,15
"6604","2004-04-12",6,2004,"STA9",30,8,-99,-99,2004,4,12,15
"6605","2004-04-12",NA,2004,"STAHQ",0,0,-99,-99,2004,4,12,15
"6606","2004-04-19",8,2004,"STA17",305,137,-99,-99,2004,4,19,16
"6607","2004-04-19",8,2004,"STA19",0,0,-99,-99,2004,4,19,16
"6608","2004-04-19",1,2004,"STA2",0,0,-99,-99,2004,4,19,16
"6609","2004-04-19",6,2004,"STA9",0,0,-99,-99,2004,4,19,16
"6610","2004-04-19",NA,2004,"STAHQ",0,0,-99,-99,2004,4,19,16
"6611","2004-04-27",8,2004,"STA17",94,23,-99,-99,2004,4,27,17
"6612","2004-04-27",8,2004,"STA19",0,0,-99,-99,2004,4,27,17
"6613","2004-04-27",1,2004,"STA2",0,0,-99,-99,2004,4,27,17
"6614","2004-04-27",6,2004,"STA9",0,0,-99,-99,2004,4,27,17
"6615","2004-04-27",NA,2004,"STAHQ",0,0,-99,-99,2004,4,27,17
"6616","2004-05-04",8,2004,"STA17",0,0,-99,-99,2004,5,4,18
"6617","2004-05-04",8,2004,"STA19",0,0,-99,-99,2004,5,4,18
"6618","2004-05-04",1,2004,"STA2",0,0,-99,-99,2004,5,4,18
"6619","2004-05-04",6,2004,"STA9",0,0,-99,-99,2004,5,4,18
"6620","2004-05-04",NA,2004,"STAHQ",0,0,-99,-99,2004,5,4,18
"6621","2005-01-10",8,2005,"STA17",236,74,0,0,2005,1,10,2
"6622","2005-01-10",8,2005,"STA19",290,56,0,0,2005,1,10,2
"6623","2005-01-10",1,2005,"STA2",216,38,64,50,2005,1,10,2
"6624","2005-01-10",6,2005,"STA9",343,79,0,0,2005,1,10,2
"6625","2005-01-10",NA,2005,"STAHQ",165,48,76,100,2005,1,10,2
"6626","2005-01-17",8,2005,"STA17",269,94,0,0,2005,1,17,3
"6627","2005-01-17",8,2005,"STA19",264,76,0,0,2005,1,17,3
"6628","2005-01-17",1,2005,"STA2",190,46,51,55,2005,1,17,3
"6629","2005-01-17",6,2005,"STA9",241,64,0,0,2005,1,17,3
"6630","2005-01-17",NA,2005,"STAHQ",165,48,76,100,2005,1,17,3
"6631","2005-01-24",8,2005,"STA17",368,84,0,0,2005,1,24,4
"6632","2005-01-24",8,2005,"STA19",356,81,0,0,2005,1,24,4
"6633","2005-01-24",1,2005,"STA2",305,61,51,55,2005,1,24,4
"6634","2005-01-24",6,2005,"STA9",386,99,0,0,2005,1,24,4
"6635","2005-01-24",NA,2005,"STAHQ",213,64,64,100,2005,1,24,4
"6636","2005-01-31",8,2005,"STA17",351,89,0,0,2005,1,31,5
"6637","2005-01-31",8,2005,"STA19",363,89,0,0,2005,1,31,5
"6638","2005-01-31",1,2005,"STA2",287,74,38,60,2005,1,31,5
"6639","2005-01-31",6,2005,"STA9",381,102,0,0,2005,1,31,5
"6640","2005-01-31",NA,2005,"STAHQ",213,64,64,100,2005,1,31,5
"6641","2005-02-06",8,2005,"STA17",318,81,0,0,2005,2,6,6
"6642","2005-02-06",8,2005,"STA19",274,76,0,0,2005,2,6,6
"6643","2005-02-06",1,2005,"STA2",175,51,38,45,2005,2,6,6
"6644","2005-02-06",6,2005,"STA9",300,94,0,0,2005,2,6,6
"6645","2005-02-06",NA,2005,"STAHQ",160,38,64,100,2005,2,6,6
"6646","2005-02-22",8,2005,"STA17",795,145,0,0,2005,2,22,8
"6647","2005-02-22",8,2005,"STA19",602,137,0,0,2005,2,22,8
"6648","2005-02-22",1,2005,"STA2",493,130,25,25,2005,2,22,8
"6649","2005-02-22",6,2005,"STA9",726,168,0,0,2005,2,22,8
"6650","2005-02-22",NA,2005,"STAHQ",221,79,64,100,2005,2,22,8
"6651","2005-02-28",8,2005,"STA17",739,193,0,0,2005,2,28,9
"6652","2005-02-28",8,2005,"STA19",645,183,0,0,2005,2,28,9
"6653","2005-02-28",1,2005,"STA2",455,127,25,35,2005,2,28,9
"6654","2005-02-28",6,2005,"STA9",714,198,0,0,2005,2,28,9
"6655","2005-02-28",NA,2005,"STAHQ",221,79,64,100,2005,2,28,9
"6656","2005-03-07",8,2005,"STA17",859,198,0,0,2005,3,7,10
"6657","2005-03-07",8,2005,"STA19",739,224,0,0,2005,3,7,10
"6658","2005-03-07",1,2005,"STA2",554,147,13,65,2005,3,7,10
"6659","2005-03-07",6,2005,"STA9",767,216,0,0,2005,3,7,10
"6660","2005-03-07",NA,2005,"STAHQ",251,86,64,100,2005,3,7,10
"6661","2005-03-15",8,2005,"STA17",958,251,0,0,2005,3,15,11
"6662","2005-03-15",8,2005,"STA19",851,218,0,0,2005,3,15,11
"6663","2005-03-15",1,2005,"STA2",701,173,13,30,2005,3,15,11
"6664","2005-03-15",6,2005,"STA9",937,239,0,0,2005,3,15,11
"6665","2005-03-15",NA,2005,"STAHQ",320,99,51,60,2005,3,15,11
"6666","2005-03-21",8,2005,"STA17",922,234,0,0,2005,3,21,12
"6667","2005-03-21",8,2005,"STA19",795,224,0,0,2005,3,21,12
"6668","2005-03-21",1,2005,"STA2",572,175,0,0,2005,3,21,12
"6669","2005-03-21",6,2005,"STA9",739,231,0,0,2005,3,21,12
"6670","2005-03-21",NA,2005,"STAHQ",198,61,51,60,2005,3,21,12
"6671","2005-03-30",8,2005,"STA17",823,236,0,0,2005,3,30,13
"6672","2005-03-30",8,2005,"STA19",658,244,0,0,2005,3,30,13
"6673","2005-03-30",1,2005,"STA2",318,122,0,0,2005,3,30,13
"6674","2005-03-30",6,2005,"STA9",620,216,0,0,2005,3,30,13
"6675","2005-03-30",NA,2005,"STAHQ",107,28,51,60,2005,3,30,13
"6676","2005-04-05",8,2005,"STA17",696,239,0,0,2005,4,5,14
"6677","2005-04-05",8,2005,"STA19",475,201,0,0,2005,4,5,14
"6678","2005-04-05",1,2005,"STA2",119,48,0,0,2005,4,5,14
"6679","2005-04-05",6,2005,"STA9",455,165,0,0,2005,4,5,14
"6680","2005-04-05",NA,2005,"STAHQ",0,0,25,20,2005,4,5,14
"6681","2005-04-11",8,2005,"STA17",587,183,0,0,2005,4,11,15
"6682","2005-04-11",8,2005,"STA19",244,107,0,0,2005,4,11,15
"6683","2005-04-11",1,2005,"STA2",0,0,0,0,2005,4,11,15
"6684","2005-04-11",6,2005,"STA9",147,46,0,0,2005,4,11,15
"6685","2005-04-11",NA,2005,"STAHQ",0,0,0,0,2005,4,11,15
"6686","2005-04-18",8,2005,"STA17",345,147,-99,-99,2005,4,18,16
"6687","2005-04-18",8,2005,"STA19",142,53,-99,-99,2005,4,18,16
"6688","2005-04-18",1,2005,"STA2",0,0,-99,-99,2005,4,18,16
"6689","2005-04-18",6,2005,"STA9",5,3,-99,-99,2005,4,18,16
"6690","2005-04-18",NA,2005,"STAHQ",0,0,-99,-99,2005,4,18,16
"6691","2005-04-26",8,2005,"STA17",216,71,-99,-99,2005,4,26,17
"6692","2005-04-26",8,2005,"STA19",0,0,-99,-99,2005,4,26,17
"6693","2005-04-26",1,2005,"STA2",0,0,-99,-99,2005,4,26,17
"6694","2005-04-26",6,2005,"STA9",0,0,-99,-99,2005,4,26,17
"6695","2005-04-26",NA,2005,"STAHQ",0,0,-99,-99,2005,4,26,17
"6696","2005-05-02",8,2005,"STA17",97,43,-99,-99,2005,5,2,18
"6697","2005-05-02",8,2005,"STA19",0,0,-99,-99,2005,5,2,18
"6698","2005-05-02",1,2005,"STA2",0,0,-99,-99,2005,5,2,18
"6699","2005-05-02",6,2005,"STA9",0,0,-99,-99,2005,5,2,18
"6700","2005-05-02",NA,2005,"STAHQ",0,0,-99,-99,2005,5,2,18
"6701","2005-05-09",8,2005,"STA17",8,0,-99,-99,2005,5,9,19
"6702","2005-05-09",8,2005,"STA19",0,0,-99,-99,2005,5,9,19
"6703","2005-05-09",1,2005,"STA2",0,0,-99,-99,2005,5,9,19
"6704","2005-05-09",6,2005,"STA9",0,0,-99,-99,2005,5,9,19
"6705","2005-05-09",NA,2005,"STAHQ",0,0,-99,-99,2005,5,9,19
"6706","2005-05-16",8,2005,"STA17",0,0,-99,-99,2005,5,16,20
"6707","2005-05-16",8,2005,"STA19",0,0,-99,-99,2005,5,16,20
"6708","2005-05-16",1,2005,"STA2",0,0,-99,-99,2005,5,16,20
"6709","2005-05-16",6,2005,"STA9",0,0,-99,-99,2005,5,16,20
"6710","2005-05-16",NA,2005,"STAHQ",0,0,-99,-99,2005,5,16,20
"6711","2005-12-14",8,2006,"STA17",155,25,0,0,2005,12,14,50
"6712","2005-12-14",8,2006,"STA19",185,25,0,0,2005,12,14,50
"6713","2005-12-14",1,2006,"STA2",152,23,0,0,2005,12,14,50
"6714","2005-12-14",6,2006,"STA9",218,25,0,0,2005,12,14,50
"6715","2005-12-14",NA,2006,"STAHQ",0,0,0,0,2005,12,14,50
"6716","2005-12-19",8,2006,"STA17",287,51,0,0,2005,12,19,51
"6717","2005-12-19",8,2006,"STA19",315,51,0,0,2005,12,19,51
"6718","2005-12-19",1,2006,"STA2",290,46,0,0,2005,12,19,51
"6719","2005-12-19",6,2006,"STA9",376,51,0,0,2005,12,19,51
"6720","2005-12-19",NA,2006,"STAHQ",0,0,0,0,2005,12,19,51
"6721","2005-12-27",8,2006,"STA17",279,81,0,0,2005,12,27,52
"6722","2005-12-27",8,2006,"STA19",274,74,0,0,2005,12,27,52
"6723","2005-12-27",1,2006,"STA2",267,51,0,0,2005,12,27,52
"6724","2005-12-27",6,2006,"STA9",353,58,0,0,2005,12,27,52
"6725","2005-12-27",NA,2006,"STAHQ",0,0,0,0,2005,12,27,52
"6726","2006-01-03",8,2006,"STA17",284,81,0,0,2006,1,3,1
"6727","2006-01-03",8,2006,"STA19",198,38,0,0,2006,1,3,1
"6728","2006-01-03",1,2006,"STA2",135,30,0,0,2006,1,3,1
"6729","2006-01-03",6,2006,"STA9",272,61,0,0,2006,1,3,1
"6730","2006-01-03",NA,2006,"STAHQ",147,28,13,10,2006,1,3,1
"6731","2006-01-10",8,2006,"STA17",320,71,0,0,2006,1,10,2
"6732","2006-01-10",8,2006,"STA19",307,51,0,0,2006,1,10,2
"6733","2006-01-10",1,2006,"STA2",244,53,0,0,2006,1,10,2
"6734","2006-01-10",6,2006,"STA9",373,79,0,0,2006,1,10,2
"6735","2006-01-10",NA,2006,"STAHQ",262,46,13,10,2006,1,10,2
"6736","2006-01-17",8,2006,"STA17",216,64,0,0,2006,1,17,3
"6737","2006-01-17",8,2006,"STA19",178,56,0,0,2006,1,17,3
"6738","2006-01-17",1,2006,"STA2",107,25,0,0,2006,1,17,3
"6739","2006-01-17",6,2006,"STA9",226,64,0,0,2006,1,17,3
"6740","2006-01-17",NA,2006,"STAHQ",150,43,13,10,2006,1,17,3
"6741","2006-01-24",8,2006,"STA17",236,71,0,0,2006,1,24,4
"6742","2006-01-24",8,2006,"STA19",218,48,0,0,2006,1,24,4
"6743","2006-01-24",1,2006,"STA2",122,15,0,0,2006,1,24,4
"6744","2006-01-24",6,2006,"STA9",274,43,0,0,2006,1,24,4
"6745","2006-01-24",NA,2006,"STAHQ",132,33,13,50,2006,1,24,4
"6746","2006-02-01",8,2006,"STA17",358,89,0,0,2006,2,1,5
"6747","2006-02-01",8,2006,"STA19",290,58,0,0,2006,2,1,5
"6748","2006-02-01",1,2006,"STA2",226,38,0,0,2006,2,1,5
"6749","2006-02-01",6,2006,"STA9",340,64,0,0,2006,2,1,5
"6750","2006-02-01",NA,2006,"STAHQ",107,36,13,45,2006,2,1,5
"6751","2006-02-06",8,2006,"STA17",287,79,0,0,2006,2,6,6
"6752","2006-02-06",8,2006,"STA19",190,53,0,0,2006,2,6,6
"6753","2006-02-06",1,2006,"STA2",89,25,0,0,2006,2,6,6
"6754","2006-02-06",6,2006,"STA9",229,58,0,0,2006,2,6,6
"6755","2006-02-06",NA,2006,"STAHQ",18,10,25,55,2006,2,6,6
"6756","2006-02-13",8,2006,"STA17",305,97,0,0,2006,2,13,7
"6757","2006-02-13",8,2006,"STA19",173,38,0,0,2006,2,13,7
"6758","2006-02-13",1,2006,"STA2",114,30,25,85,2006,2,13,7
"6759","2006-02-13",6,2006,"STA9",246,71,25,15,2006,2,13,7
"6760","2006-02-13",NA,2006,"STAHQ",18,10,51,100,2006,2,13,7
"6761","2006-02-21",8,2006,"STA17",274,76,0,0,2006,2,21,8
"6762","2006-02-21",8,2006,"STA19",142,43,0,0,2006,2,21,8
"6763","2006-02-21",1,2006,"STA2",66,15,25,30,2006,2,21,8
"6764","2006-02-21",6,2006,"STA9",211,51,0,0,2006,2,21,8
"6765","2006-02-21",NA,2006,"STAHQ",0,0,51,100,2006,2,21,8
"6766","2006-02-27",8,2006,"STA17",528,112,0,0,2006,2,27,9
"6767","2006-02-27",8,2006,"STA19",381,69,0,0,2006,2,27,9
"6768","2006-02-27",1,2006,"STA2",185,18,102,100,2006,2,27,9
"6769","2006-02-27",6,2006,"STA9",378,74,0,0,2006,2,27,9
"6770","2006-02-27",NA,2006,"STAHQ",112,13,89,100,2006,2,27,9
"6771","2006-03-07",8,2006,"STA17",434,122,0,0,2006,3,7,10
"6772","2006-03-07",8,2006,"STA19",264,66,0,0,2006,3,7,10
"6773","2006-03-07",1,2006,"STA2",91,25,89,90,2006,3,7,10
"6774","2006-03-07",6,2006,"STA9",287,89,0,0,2006,3,7,10
"6775","2006-03-07",NA,2006,"STAHQ",28,13,102,100,2006,3,7,10
"6776","2006-03-13",8,2006,"STA17",437,102,0,0,2006,3,13,11
"6777","2006-03-13",8,2006,"STA19",196,43,0,0,2006,3,13,11
"6778","2006-03-13",1,2006,"STA2",23,10,102,60,2006,3,13,11
"6779","2006-03-13",6,2006,"STA9",226,79,0,0,2006,3,13,11
"6780","2006-03-13",NA,2006,"STAHQ",0,0,102,100,2006,3,13,11
"6781","2006-03-20",8,2006,"STA17",396,140,0,0,2006,3,20,12
"6782","2006-03-20",8,2006,"STA19",163,28,0,0,2006,3,20,12
"6783","2006-03-20",1,2006,"STA2",0,0,102,100,2006,3,20,12
"6784","2006-03-20",6,2006,"STA9",239,74,0,0,2006,3,20,12
"6785","2006-03-20",NA,2006,"STAHQ",0,0,190,100,2006,3,20,12
"6786","2006-03-27",8,2006,"STA17",373,137,0,0,2006,3,27,13
"6787","2006-03-27",8,2006,"STA19",150,48,0,0,2006,3,27,13
"6788","2006-03-27",1,2006,"STA2",0,0,102,50,2006,3,27,13
"6789","2006-03-27",6,2006,"STA9",137,46,0,0,2006,3,27,13
"6790","2006-03-27",NA,2006,"STAHQ",0,0,190,100,2006,3,27,13
"6791","2006-04-02",8,2006,"STA17",-99,-99,0,0,2006,4,2,14
"6792","2006-04-02",8,2006,"STA19",-99,-99,0,0,2006,4,2,14
"6793","2006-04-02",1,2006,"STA2",-99,-99,0,0,2006,4,2,14
"6794","2006-04-02",6,2006,"STA9",-99,-99,0,0,2006,4,2,14
"6795","2006-04-02",NA,2006,"STAHQ",-99,-99,152,25,2006,4,2,14
"6796","2006-04-03",8,2006,"STA17",201,86,-99,-99,2006,4,3,14
"6797","2006-04-03",8,2006,"STA19",0,0,-99,-99,2006,4,3,14
"6798","2006-04-03",1,2006,"STA2",0,0,-99,-99,2006,4,3,14
"6799","2006-04-03",6,2006,"STA9",0,0,-99,-99,2006,4,3,14
"6800","2006-04-03",NA,2006,"STAHQ",0,0,-99,-99,2006,4,3,14
"6801","2006-04-09",8,2006,"STA17",-99,-99,0,0,2006,4,9,15
"6802","2006-04-09",8,2006,"STA19",-99,-99,0,0,2006,4,9,15
"6803","2006-04-09",1,2006,"STA2",-99,-99,0,0,2006,4,9,15
"6804","2006-04-09",6,2006,"STA9",-99,-99,0,0,2006,4,9,15
"6805","2006-04-09",NA,2006,"STAHQ",-99,-99,127,25,2006,4,9,15
"6806","2006-04-10",8,2006,"STA17",302,130,-99,-99,2006,4,10,15
"6807","2006-04-10",8,2006,"STA19",0,0,-99,-99,2006,4,10,15
"6808","2006-04-10",1,2006,"STA2",0,0,-99,-99,2006,4,10,15
"6809","2006-04-10",6,2006,"STA9",0,0,-99,-99,2006,4,10,15
"6810","2006-04-10",NA,2006,"STAHQ",0,0,-99,-99,2006,4,10,15
"6811","2006-04-17",8,2006,"STA17",23,10,0,0,2006,4,17,16
"6812","2006-04-17",8,2006,"STA19",0,0,0,0,2006,4,17,16
"6813","2006-04-17",1,2006,"STA2",0,0,0,0,2006,4,17,16
"6814","2006-04-17",6,2006,"STA9",0,0,0,0,2006,4,17,16
"6815","2006-04-17",NA,2006,"STAHQ",0,0,51,25,2006,4,17,16
"6816","2006-04-24",8,2006,"STA17",0,0,0,0,2006,4,24,17
"6817","2006-04-24",8,2006,"STA19",0,0,0,0,2006,4,24,17
"6818","2006-04-24",1,2006,"STA2",0,0,0,0,2006,4,24,17
"6819","2006-04-24",6,2006,"STA9",0,0,0,0,2006,4,24,17
"6820","2006-04-24",NA,2006,"STAHQ",0,0,0,0,2006,4,24,17
"6821","2007-01-03",8,2007,"STA17",150,51,38,50,2007,1,3,1
"6822","2007-01-03",8,2007,"STA19",178,56,0,0,2007,1,3,1
"6823","2007-01-03",1,2007,"STA2",0,0,0,0,2007,1,3,1
"6824","2007-01-03",6,2007,"STA9",0,0,0,0,2007,1,3,1
"6825","2007-01-03",NA,2007,"STAHQ",0,0,0,0,2007,1,3,1
"6826","2007-01-09",8,2007,"STA17",107,51,38,45,2007,1,9,2
"6827","2007-01-09",8,2007,"STA19",94,28,0,0,2007,1,9,2
"6828","2007-01-09",1,2007,"STA2",76,23,0,0,2007,1,9,2
"6829","2007-01-09",6,2007,"STA9",89,25,0,0,2007,1,9,2
"6830","2007-01-09",NA,2007,"STAHQ",25,13,0,0,2007,1,9,2
"6831","2007-01-16",8,2007,"STA17",145,51,51,90,2007,1,16,3
"6832","2007-01-16",8,2007,"STA19",132,53,0,0,2007,1,16,3
"6833","2007-01-16",1,2007,"STA2",124,33,0,0,2007,1,16,3
"6834","2007-01-16",6,2007,"STA9",175,41,0,0,2007,1,16,3
"6835","2007-01-16",NA,2007,"STAHQ",25,13,0,0,2007,1,16,3
"6836","2007-01-22",8,2007,"STA17",193,74,84,95,2007,1,22,4
"6837","2007-01-22",8,2007,"STA19",198,69,0,0,2007,1,22,4
"6838","2007-01-22",1,2007,"STA2",165,28,0,0,2007,1,22,4
"6839","2007-01-22",6,2007,"STA9",203,38,0,0,2007,1,22,4
"6840","2007-01-22",NA,2007,"STAHQ",58,13,51,30,2007,1,22,4
"6841","2007-01-29",8,2007,"STA17",188,66,127,100,2007,1,29,5
"6842","2007-01-29",8,2007,"STA19",201,76,0,0,2007,1,29,5
"6843","2007-01-29",1,2007,"STA2",173,38,0,0,2007,1,29,5
"6844","2007-01-29",6,2007,"STA9",231,51,0,0,2007,1,29,5
"6845","2007-01-29",NA,2007,"STAHQ",76,13,178,100,2007,1,29,5
"6846","2007-02-05",8,2007,"STA17",323,79,102,100,2007,2,5,6
"6847","2007-02-05",8,2007,"STA19",358,76,0,0,2007,2,5,6
"6848","2007-02-05",1,2007,"STA2",290,51,0,0,2007,2,5,6
"6849","2007-02-05",6,2007,"STA9",353,61,0,0,2007,2,5,6
"6850","2007-02-05",NA,2007,"STAHQ",198,25,152,100,2007,2,5,6
"6851","2007-02-12",8,2007,"STA17",333,114,102,100,2007,2,12,7
"6852","2007-02-12",8,2007,"STA19",378,84,64,40,2007,2,12,7
"6853","2007-02-12",1,2007,"STA2",310,51,0,0,2007,2,12,7
"6854","2007-02-12",6,2007,"STA9",406,61,0,0,2007,2,12,7
"6855","2007-02-12",NA,2007,"STAHQ",211,25,152,100,2007,2,12,7
"6856","2007-02-20",8,2007,"STA17",650,178,127,95,2007,2,20,8
"6857","2007-02-20",8,2007,"STA19",587,152,38,45,2007,2,20,8
"6858","2007-02-20",1,2007,"STA2",559,102,0,0,2007,2,20,8
"6859","2007-02-20",6,2007,"STA9",648,135,0,0,2007,2,20,8
"6860","2007-02-20",NA,2007,"STAHQ",434,58,178,100,2007,2,20,8
"6861","2007-02-26",8,2007,"STA17",589,160,152,100,2007,2,26,9
"6862","2007-02-26",8,2007,"STA19",533,127,76,100,2007,2,26,9
"6863","2007-02-26",1,2007,"STA2",493,112,13,20,2007,2,26,9
"6864","2007-02-26",6,2007,"STA9",582,135,0,0,2007,2,26,9
"6865","2007-02-26",NA,2007,"STAHQ",325,53,178,100,2007,2,26,9
"6866","2007-03-05",8,2007,"STA17",704,178,152,100,2007,3,5,10
"6867","2007-03-05",8,2007,"STA19",734,155,76,55,2007,3,5,10
"6868","2007-03-05",1,2007,"STA2",612,145,0,0,2007,3,5,10
"6869","2007-03-05",6,2007,"STA9",749,150,0,0,2007,3,5,10
"6870","2007-03-05",NA,2007,"STAHQ",378,64,76,100,2007,3,5,10
"6871","2007-03-12",8,2007,"STA17",658,188,152,100,2007,3,12,11
"6872","2007-03-12",8,2007,"STA19",599,145,76,70,2007,3,12,11
"6873","2007-03-12",1,2007,"STA2",442,119,0,0,2007,3,12,11
"6874","2007-03-12",6,2007,"STA9",584,155,0,0,2007,3,12,11
"6875","2007-03-12",NA,2007,"STAHQ",320,51,102,100,2007,3,12,11
"6876","2007-03-19",8,2007,"STA17",719,170,152,100,2007,3,19,12
"6877","2007-03-19",8,2007,"STA19",538,160,76,50,2007,3,19,12
"6878","2007-03-19",1,2007,"STA2",338,99,0,0,2007,3,19,12
"6879","2007-03-19",6,2007,"STA9",526,142,0,0,2007,3,19,12
"6880","2007-03-19",NA,2007,"STAHQ",211,33,102,100,2007,3,19,12
"6881","2007-03-26",8,2007,"STA17",630,190,127,100,2007,3,26,13
"6882","2007-03-26",8,2007,"STA19",815,132,25,20,2007,3,26,13
"6883","2007-03-26",1,2007,"STA2",142,33,0,0,2007,3,26,13
"6884","2007-03-26",6,2007,"STA9",363,119,0,0,2007,3,26,13
"6885","2007-03-26",NA,2007,"STAHQ",20,5,102,100,2007,3,26,13
"6886","2007-04-01",8,2007,"STA17",561,193,102,100,2007,4,1,13
"6887","2007-04-01",8,2007,"STA19",305,122,0,0,2007,4,1,13
"6888","2007-04-01",1,2007,"STA2",13,3,0,0,2007,4,1,13
"6889","2007-04-01",6,2007,"STA9",213,91,0,0,2007,4,1,13
"6890","2007-04-01",NA,2007,"STAHQ",0,0,102,40,2007,4,1,13
"6891","2007-04-09",8,2007,"STA17",958,284,25,100,2007,4,9,15
"6892","2007-04-09",8,2007,"STA19",617,152,0,0,2007,4,9,15
"6893","2007-04-09",1,2007,"STA2",315,53,0,0,2007,4,9,15
"6894","2007-04-09",6,2007,"STA9",455,99,0,0,2007,4,9,15
"6895","2007-04-09",NA,2007,"STAHQ",254,51,102,40,2007,4,9,15
"6896","2007-04-18",8,2007,"STA17",1133,345,25,100,2007,4,18,16
"6897","2007-04-18",8,2007,"STA19",681,208,0,0,2007,4,18,16
"6898","2007-04-18",1,2007,"STA2",183,51,0,0,2007,4,18,16
"6899","2007-04-18",6,2007,"STA9",589,183,0,0,2007,4,18,16
"6900","2007-04-18",NA,2007,"STAHQ",36,15,25,10,2007,4,18,16
"6901","2007-04-23",8,2007,"STA17",813,282,25,100,2007,4,23,17
"6902","2007-04-23",8,2007,"STA19",345,122,0,0,2007,4,23,17
"6903","2007-04-23",1,2007,"STA2",0,0,0,0,2007,4,23,17
"6904","2007-04-23",6,2007,"STA9",157,58,0,0,2007,4,23,17
"6905","2007-04-23",NA,2007,"STAHQ",0,0,0,0,2007,4,23,17
"6906","2007-05-01",8,2007,"STA17",544,211,25,100,2007,5,1,18
"6907","2007-05-01",8,2007,"STA19",0,0,0,0,2007,5,1,18
"6908","2007-05-01",1,2007,"STA2",0,0,0,0,2007,5,1,18
"6909","2007-05-01",6,2007,"STA9",0,0,0,0,2007,5,1,18
"6910","2007-05-01",NA,2007,"STAHQ",0,0,0,0,2007,5,1,18
"6911","2007-05-07",8,2007,"STA17",417,173,25,100,2007,5,7,19
"6912","2007-05-07",8,2007,"STA19",0,0,0,0,2007,5,7,19
"6913","2007-05-07",1,2007,"STA2",0,0,0,0,2007,5,7,19
"6914","2007-05-07",6,2007,"STA9",0,0,0,0,2007,5,7,19
"6915","2007-05-07",NA,2007,"STAHQ",0,0,0,0,2007,5,7,19
"6916","2007-05-14",8,2007,"STA17",23,8,25,80,2007,5,14,20
"6917","2007-05-14",8,2007,"STA19",0,0,0,0,2007,5,14,20
"6918","2007-05-14",1,2007,"STA2",0,0,0,0,2007,5,14,20
"6919","2007-05-14",6,2007,"STA9",0,0,0,0,2007,5,14,20
"6920","2007-05-14",NA,2007,"STAHQ",0,0,0,0,2007,5,14,20
"6921","2007-05-22",8,2007,"STA17",0,0,0,0,2007,5,22,21
"6922","2007-05-22",8,2007,"STA19",0,0,0,0,2007,5,22,21
"6923","2007-05-22",1,2007,"STA2",0,0,0,0,2007,5,22,21
"6924","2007-05-22",6,2007,"STA9",0,0,0,0,2007,5,22,21
"6925","2007-05-22",NA,2007,"STAHQ",0,0,0,0,2007,5,22,21
"6926","2007-12-05",8,2008,"STA17",279,41,38,50,2007,12,5,49
"6927","2007-12-05",8,2008,"STA19",300,30,13,45,2007,12,5,49
"6928","2007-12-05",1,2008,"STA2",274,28,0,0,2007,12,5,49
"6929","2007-12-05",6,2008,"STA9",307,51,0,0,2007,12,5,49
"6930","2007-12-05",NA,2008,"STAHQ",170,23,0,0,2007,12,5,49
"6931","2007-12-10",8,2008,"STA17",284,43,64,85,2007,12,10,50
"6932","2007-12-10",8,2008,"STA19",297,51,0,0,2007,12,10,50
"6933","2007-12-10",1,2008,"STA2",246,38,0,0,2007,12,10,50
"6934","2007-12-10",6,2008,"STA9",348,61,0,0,2007,12,10,50
"6935","2007-12-10",NA,2008,"STAHQ",211,25,0,0,2007,12,10,50
"6936","2007-12-17",8,2008,"STA17",610,86,38,70,2007,12,17,51
"6937","2007-12-17",8,2008,"STA19",587,76,0,0,2007,12,17,51
"6938","2007-12-17",1,2008,"STA2",538,81,0,0,2007,12,17,51
"6939","2007-12-17",6,2008,"STA9",617,114,0,0,2007,12,17,51
"6940","2007-12-17",NA,2008,"STAHQ",434,46,0,0,2007,12,17,51
"6941","2007-12-26",8,2008,"STA17",566,109,0,0,2007,12,26,52
"6942","2007-12-26",8,2008,"STA19",498,122,0,0,2007,12,26,52
"6943","2007-12-26",1,2008,"STA2",414,99,0,0,2007,12,26,52
"6944","2007-12-26",6,2008,"STA9",549,132,0,0,2007,12,26,52
"6945","2007-12-26",NA,2008,"STAHQ",348,71,0,0,2007,12,26,52
"6946","2008-01-02",8,2008,"STA17",909,155,0,0,2008,1,2,1
"6947","2008-01-02",8,2008,"STA19",803,135,0,0,2008,1,2,1
"6948","2008-01-02",1,2008,"STA2",714,163,0,0,2008,1,2,1
"6949","2008-01-02",6,2008,"STA9",866,163,0,0,2008,1,2,1
"6950","2008-01-02",NA,2008,"STAHQ",470,86,0,0,2008,1,2,1
"6951","2008-01-07",8,2008,"STA17",762,180,0,0,2008,1,7,1
"6952","2008-01-07",8,2008,"STA19",615,188,0,0,2008,1,7,1
"6953","2008-01-07",1,2008,"STA2",551,157,0,0,2008,1,7,1
"6954","2008-01-07",6,2008,"STA9",673,173,0,0,2008,1,7,1
"6955","2008-01-07",NA,2008,"STAHQ",330,124,0,0,2008,1,7,1
"6956","2008-01-15",8,2008,"STA17",533,155,0,0,2008,1,15,3
